name_track,artist_track,uri_track,popularity,tempo,genres
CAPRICHOSO,Rauw Alejandro,spotify:track:3Fm7EFSuLlW8KqWTPIYLZH,53,126,"pop, r&b en espanol"
787,Lunay,spotify:track:7fkckxJLcwDO62DeutVtUo,47,82,"reggaeton, reggaeton flow, trap latino, urbano latino"
Nieve,Feid,spotify:track:66uR26h9WTxwKhJCWnz5J9,61,120,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
GUCCI FENDI,Justin Quiles,spotify:track:30VNqIVJx9ONVBNJorbemZ,52,170,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Sensual Bebé,Jhayco,spotify:track:1xqbfjRuUw0ot43wgBuVkt,64,97,"reggaeton, trap latino, urbano latino"
Ansioso,Jon Z,spotify:track:06a9OeSuRhcmlNbNUWHH6i,42,170,"reggaeton, trap latino, urbano latino"
Nadie,Miky Woodz,spotify:track:5idykJt11B56B8XdeDg3Tj,56,88,"reggaeton, trap latino, urbano latino"
Mojando Asientos (feat. Feid),Maluma,spotify:track:0LKu09Iq053CEUZ5ktQEWc,76,95,"latin pop, reggaeton, reggaeton colombiano, urbano latino"
"SMP (Sol, Mar y Playa) (with Farruko & Wisin)",KEVVO,spotify:track:4pj68dTcvGVXgzD7qWAGEd,41,100,"reggaeton, reggaeton flow, trap latino, urbano latino"
Si Quieren Frontear,Duki,spotify:track:6bQ5823aHmFVKLZW8E7rRo,70,82,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Farandulera,Pailita,spotify:track:0rUyfQzaE8CF6xyAu1OkS3,54,98,"trap chileno, trap triste, urbano chileno, urbano latino"
Ella Me Dice,Zion,spotify:track:6VbhNKz1SR20rhdhA9iwbo,28,176,"reggaeton, urbano latino"
KU',LIT killah,spotify:track:261Jxss9utRCMg11TWEU8M,60,172,"latin viral pop, reggaeton mexicano, urbano mexicano"
Turbulencias,Kabasaki,spotify:track:04ooQI6H3CYrXNQdNSWYZ3,50,170,
BELLAKOLOGIA,Looski,spotify:track:26bH8WgaDLC0JlrLb3d0Je,31,174,"indie garage rock, pov: indie"
Defqon,Empyre00,spotify:track:7CO8xj5XEE86HnGwRdSwOy,0,125,
Castigo,Feid,spotify:track:7INDea2qgB7TlUgpux3hsg,66,180,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
No Pasa de Moda,Tego Calderón,spotify:track:5G7dS7zAp5QmwxUhsRPc6b,49,172,"latin hip hop, rap boricua, reggaeton, trap latino, urbano latino"
Nadie Como Tu,Wisin & Yandel,spotify:track:3E2jVBZU7fjRNB0m3PrrhF,65,93,"electro latino, reggaeton, trap latino, urbano latino"
Llueve,Wisin & Yandel,spotify:track:5yDAnr9USNQTP6ojiWBCvv,58,168,"electro latino, reggaeton, trap latino, urbano latino"
Nos Comemos (feat. Ozuna),Tiago PZK,spotify:track:6ojZtz3sZr6ynvejLOqgCj,70,92,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Ferxxo 100,Feid,spotify:track:6ipzb1kHhWIxp1tS0vwqPl,77,164,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Loco Por Perrearte - Remix,De La Ghetto,spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw,71,94,"reggaeton, reggaeton flow, trap latino, urbano latino"
En Mi Habitación,Wisin,spotify:track:4ie9colBgieHEOULuCfK3E,47,176,"electro latino, reggaeton, trap latino, urbano latino"
WAOH,Kabasaki,spotify:track:392RMn7DKpoufH8drqqPwT,58,140,
Pártela,Dímelo Flow,spotify:track:1v3vYDQDYdv4MHuY8azKKg,42,95,"reggaeton, reggaeton flow, urbano latino"
Dime Ave,Dímelo Flow,spotify:track:6AKRuA5QRo1h5rr2lYnSum,28,94,"reggaeton, reggaeton flow, urbano latino"
Bellakeo,Kabasaki,spotify:track:0IiRLmFyOnk9wo3qNKh14D,33,89,
Siente El Boom,"Tito ""El Bambino""",spotify:track:2iHr1co9ElgzHredwMNKOy,65,95,"latin hip hop, reggaeton, urbano latino"
Amor Bipolar,Duki,spotify:track:6sw9J1GKwvdMvsDYMvTiY2,0,92,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Perreo Bendito,Duki,spotify:track:69n1Bh7n79MXbA9XqH4MfM,7,97,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
La Pelikula,Alejo,spotify:track:0GvBy7OaO7EQw1kLRovkEc,35,178,"reggaeton, trap latino, urbano latino"
Berlin,Zion & Lennox,spotify:track:2IzV2SPZQLadtA46ni3ICq,71,121,"reggaeton, urbano latino"
Doble Cara,Dímelo Flow,spotify:track:5bka3euGNOo8uRgOdMyZAi,32,180,"reggaeton, reggaeton flow, urbano latino"
Luces,Paulo Londra,spotify:track:77UICuAzXRYuJqdhcy6R3m,63,121,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Nivel De Perreo,J Balvin,spotify:track:0nDGgXV5oI8TdAmWjUx65l,63,92,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Mojadero,Arcángel,spotify:track:6CuLgRNyiHtWcRCqFeZA8i,39,95,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Normal,Feid,spotify:track:2z9YkcLojiOE7Eu2p9lPZR,82,170,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Suelta,Jay Wheeler,spotify:track:7kN7u1ZDOrNBKcEEGwGeDY,64,122,"reggaeton, trap latino, urbano latino"
Humedad - Remix,Saiko,spotify:track:6JhhDlJAT1afRYjCL6qsCo,46,176,
Roce,Royyo,spotify:track:29oKNxrg4As5CW9jnHiB6h,21,174,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter"
Esa Pelicula - Remix,Ñejo,spotify:track:6IgJmAljWNElMttlpyhIO5,32,170,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Deja - Remix,J Alvarez,spotify:track:3ED5VFoo4qWkGnlsOwkuiE,33,81,"reggaeton, urbano latino"
"Tarara (Remix) [feat. Farruko, Ozuna, Cosculluela, Arcangel & Zion]",Alexio,spotify:track:5GVvn3XvDtcXJpfN0GmtUp,8,82,reggaeton flow
Malo,Anuel AA,spotify:track:4xkQvF1yHZFN3lxDFj4qW1,58,166,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
LOKERA,Rauw Alejandro,spotify:track:79HZAZNnOE97rb2hnI0XQr,83,102,"pop, r&b en espanol"
UN PASO,Trueno,spotify:track:4LUzWf03uKUeEKvo6FbhV0,62,93,rain
Maya (Remix),De La Rose,spotify:track:6ufIbiVL85qZw6q4QmuQ8I,58,176,urbano latino
LOS APARATOS,El Alfa,spotify:track:4SSbtLDkepeOHAckM1FCBP,69,113,"reggaeton, trap latino, urbano latino"
Si Te La Encuentras Por Ahí,Feid,spotify:track:02jLfqc9gMo8PkHEGHY3OT,77,172,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Si Tú Te Vas (feat. Yung Beef) - Remix,Omar Montes,spotify:track:5cp1Nx2K3FUWIH6Rzt8u33,66,99,"rap canario, trap latino, urbano latino"
Uva Bombom,Rochy RD,spotify:track:0ynhqjP6gIxoaGTWibGhjc,67,228,"dembow, rap dominicano, reggaeton, trap latino, urbano latino"
Feliz Cumpleaños Ferxxo,Feid,spotify:track:3kUq4sBcmxhnOtNysZ9yrp,83,95,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
De Pari,Cazzu,spotify:track:2oYbmygoO3gzLychByw297,58,92,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical"
Ande Con Quien Ande,Myke Towers,spotify:track:6AizmGCrFRQHru1Qf8WKoJ,62,92,"trap boricua, trap latino, trap triste, urbano latino"
Carro Nuevo,Jay Wheeler,spotify:track:0OLLQD6ujaoOWnO6AbjV9W,55,100,"reggaeton, trap latino, urbano latino"
Mercedes Tintia,Anuel AA,spotify:track:6e9Ew4AECYwY5Xgs2ZKMgp,64,172,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Muchoperro,Juseph,spotify:track:1HNcDOIGo9CE4sZoK5mhCq,65,117,"rap canario, trap latino, urbano latino"
Polaris,Saiko,spotify:track:31jtlGwefCdtqNOSpLq82U,77,84,
Fantasmita,Saiko,spotify:track:6j3Es4DzSqMjGJz1Ui9rWy,47,90,
San Walter,Saiko,spotify:track:6LoECpkPyoAJiHkuzO5QIK,52,172,
Condado,Chris Jedi,spotify:track:4C8QCrEqxlZ6esLR2Ws3Qh,62,92,"reggaeton, trap latino, urbano latino"
Sin Censura,Jay Wheeler,spotify:track:68LEwHyhEyxu2tcaOP9OaQ,51,172,"reggaeton, trap latino, urbano latino"
Como Ñengo (feat. Jota Rosa),Club16,spotify:track:4xvYZWvfmL7FnWJHZhV1VS,61,174,
Pakas De 100 (feat. Daddy Yankee),Arcángel,spotify:track:70LQFfKt0fSlvNXncgP9XL,40,82,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Slow Motion,Don Omar,spotify:track:2lGYMygOoEYFzR7vbwEgoS,35,180,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Pikete,Farruko,spotify:track:57cL4FDebgbKDfnrK7ZCsp,40,174,"reggaeton, trap latino, urbano latino"
Mi Cama Huele a Ti (feat. Zion & Lennox),"Tito ""El Bambino""",spotify:track:1nAk42YH4kmPxaoFcLgiSe,71,95,"latin hip hop, reggaeton, urbano latino"
La Rosa Negra (feat. Carnal),Musicologo Y Menes,spotify:track:3svvCaJ1gVAQjhWI6mMmO6,51,178,"reggaeton, reggaeton flow"
Pégate,El Osito Wito,spotify:track:3EKltVBY5AIdRZSVe6lxIN,27,94,rkt
Bi,Young Miko,spotify:track:1eOenz5uZlndPxGPC4cQxV,28,140,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Voy a 100,Farruko,spotify:track:7rZpzWcNTaEcMd1MFmpojP,32,92,"reggaeton, trap latino, urbano latino"
Tiempos,Farruko,spotify:track:6Mu8wipko66az8f3GxVtCl,45,92,"reggaeton, trap latino, urbano latino"
Su Sazón,El Osito Wito,spotify:track:3LsioQ2GV70jP4ZqyTp4Lm,22,91,rkt
SEDUR - Remix,Alejo,spotify:track:4ro79kkFGZ0lRaZlh07MjE,52,97,"reggaeton, trap latino, urbano latino"
Crystal,Saiko,spotify:track:6zE2pzUGNuQhuOJE7nugye,54,82,
CALENTÓN,Mora,spotify:track:5dtNrI6WMGCTBbK8499242,69,134,alt z
SALVAJE,Lyanno,spotify:track:5i5qSAnZlDrLwSO61f0TRx,59,121,"puerto rican pop, reggaeton, trap latino, urbano latino"
Intro,Wisin & Yandel,spotify:track:62LNLFCf4V2t0xavS2gaMs,6,94,"electro latino, reggaeton, trap latino, urbano latino"
Vapor,Wisin & Yandel,spotify:track:4yXBfJAPsDZjpjMEp9NyjT,31,94,"electro latino, reggaeton, trap latino, urbano latino"
Party y Alcohol,Wisin & Yandel,spotify:track:19Z5rP5UdeIGKHjqlh1ZdP,19,91,"electro latino, reggaeton, trap latino, urbano latino"
La Pelikula - Remix,Alejo,spotify:track:6oLtMeZUFmpybUNkbfleYW,41,178,"reggaeton, trap latino, urbano latino"
Aprovechame BB,vf7,spotify:track:29VflI9cjsWbGfEkvu0Tyk,55,170,"rap romantico, urbano latino"
En La De Ella,Jhayco,spotify:track:5NxhMcHSVY3Z7ykWxZf3aj,79,97,"reggaeton, trap latino, urbano latino"
Andamos cazando,Aleeeexdc,spotify:track:1Rj9txv1QOUZKZcJFOWacy,3,82,"australian rock, hard rock, rock"
QUÉ RICO CH**GAMOS,Rauw Alejandro,spotify:track:3piB49z1Wq2BlFVGWM5JtS,39,84,"pop, r&b en espanol"
RON COLA,Rauw Alejandro,spotify:track:0BJMkf1sQmY3TwcHapARZI,54,94,"pop, r&b en espanol"
NO ME SUELTES,Rauw Alejandro,spotify:track:4x8pAcIyhqd8fPUnkigmlG,38,112,"pop, r&b en espanol"
DIME QUIÉN????,Rauw Alejandro,spotify:track:186Mx1PHhT87YfoBCV93Wx,45,170,"pop, r&b en espanol"
TÓCATE,Looski,spotify:track:202nSeuz7FewPsvGZTs1Ya,23,94,"indie garage rock, pov: indie"
"Power (Remix) [feat. Daddy Yankee, Kendo Kaponi, Gotay El Autentiko, Pusho, Alexio, D Ozi, Almighty, Ozuna & Anuel Aa]",Benny Benni,spotify:track:2BBEB3TWRrt19dTcwlnxxp,47,172,"reggaeton, reggaeton flow, urbano latino"
La Jumpa,Arcángel,spotify:track:2mnXxnrX5vCGolNkaFvVeM,87,140,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Dígitos,Arcángel,spotify:track:6EGcTqLZZ7gkuhOIcyCp0k,63,140,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Spicy Crab,Arcángel,spotify:track:2o4dhiZvbfttXqcwhToPaz,57,80,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Kilimanjaro,Arcángel,spotify:track:29t0v1RwRwxrgxfQNl6VeY,68,171,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
LACONE,Polimá Westcoast,spotify:track:4Rjq1TZbF0bDstOs6SiI6J,77,126,"trap chileno, trap triste, urbano chileno, urbano latino"
Mala Conducta - Remix,Alexis y Fido,spotify:track:7auA5mbZrI3wJF4QuEnOQh,18,176,"latin hip hop, reggaeton, trap latino, urbano latino"
Borracha & Loca,Anuel AA,spotify:track:3M2Uxu8sbTwgznw6anIxB9,59,105,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
La Máquina,Anuel AA,spotify:track:35ns1WEurw3MVlHJjHwNWQ,71,95,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Si Yo Me Muero,Anuel AA,spotify:track:4jr6VdPZUWtC7FQZ6kn21M,65,94,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Somo Así,Anuel AA,spotify:track:1Rz0mraGNPNTIyhRD4YZbi,58,172,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Contra la Corriente,Anuel AA,spotify:track:1dVqCgOJk2ViU6uQ25OzLh,61,122,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Mintiendo,Anuel AA,spotify:track:1T1YzsWr4iH6xJKTe0zZEs,61,120,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Teteo,Anuel AA,spotify:track:5qLTlf9mCA8JHeLt3tmlId,63,96,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Brother,Anuel AA,spotify:track:7wT8mK7zq2pcvOXzqGfT3Z,60,166,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Serotonina,Big Soto,spotify:track:5tENzpT5sqDRc0EXQf1k6o,56,123,"mexican hip hop, nueva musica mexicana"
Gladiador,Eladio Carrion,spotify:track:2sY92LRATo3fwPzmDo0wwt,62,154,"trap boricua, trap latino, trap triste, urbano latino"
Si la Calle Llama,Eladio Carrion,spotify:track:32nYQxfwMslxlbhgm48B3o,69,115,"trap boricua, trap latino, trap triste, urbano latino"
Mbappe,Eladio Carrion,spotify:track:2lmWwBLVJ2P0HX491zkYws,80,130,"trap boricua, trap latino, trap triste, urbano latino"
Hp Freestyle,Eladio Carrion,spotify:track:0ea9jt0vWPgR5Jm2P4q70z,66,190,"trap boricua, trap latino, trap triste, urbano latino"
Caras Vemos,Eladio Carrion,spotify:track:6NSt2HFIMe5dEDo7Aq2Tf5,69,115,"trap boricua, trap latino, trap triste, urbano latino"
Hugo,Eladio Carrion,spotify:track:3oCSBlJniNwxVQfq1R2ROt,70,125,"trap boricua, trap latino, trap triste, urbano latino"
Te Dijeron,Eladio Carrion,spotify:track:53KWPG6uE5DCFwbF9K6qH0,63,150,"trap boricua, trap latino, trap triste, urbano latino"
Friends,Eladio Carrion,spotify:track:4rzWmtnly4bVIi6QGUETV0,66,116,"trap boricua, trap latino, trap triste, urbano latino"
La Fama,Eladio Carrion,spotify:track:3Lk9DyjczkS9qf8PlJgBYj,61,87,"trap boricua, trap latino, trap triste, urbano latino"
Carta a Dios,Eladio Carrion,spotify:track:5ZLWuh52L4vvIVlRsjFhga,60,102,"trap boricua, trap latino, trap triste, urbano latino"
Tienes La Magia,Lil Silvio & El Vega,spotify:track:0fyx2JEi8DCNPinj46NjDg,59,102,pop reggaeton
DURO,Chris Jedi,spotify:track:6Bix1x2zJnlvuLr2Xb6CXf,70,172,"reggaeton, trap latino, urbano latino"
Gato de Noche,Ñengo Flow,spotify:track:54ELExv56KCAB4UP9cOCzC,89,94,"reggaeton, trap latino, urbano latino"
La Forma en Que Me Miras,Super Yei,spotify:track:6t94PGXYAuo9GbJEnMpPcW,74,190,"reggaeton, reggaeton flow, urbano latino"
PLAYA DEL INGLÉS,Quevedo,spotify:track:2t6IxTASaSFkZEt61tQ6W6,81,113,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
ULALA (OOH LA LA),Myke Towers,spotify:track:4EQOGfssbSpTlV6EZRtrSv,80,97,"trap boricua, trap latino, trap triste, urbano latino"
Ahora Veras,Ñengo Flow,spotify:track:1SAHqT7lwrUiwrzTEKdN6Q,42,90,"reggaeton, trap latino, urbano latino"
Tuyo,Mora,spotify:track:4tQofG51E0juZBBVr6pral,78,105,alt z
Tuenti - Remix,Raul Clyde,spotify:track:1ZkIxbmM3ZUhn2OayBdwe5,70,92,
La Bebe,Yng Lvcas,spotify:track:6odrHMSLjP3aOXC4ipKUC6,87,170,
Tamagotchi,GUNTTER,spotify:track:0ztgfQJ8raYUjuuJC8Ik42,53,98,
Manifiestate,Dani y Magneto,spotify:track:6yMVQJcg9i7Xqk7BgDMurh,50,80,
Intocable - Remix,Vgomez,spotify:track:12wrn8c4kzJR9pqTsQIVPN,64,110,
Rimmel,Quevedo,spotify:track:1pdK71OIQBAEHHSZ3pUggO,63,105,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Bandida,Blessd,spotify:track:1xUd3t6zmrAC08LrWKEBrC,46,82,"corrido, nueva musica mexicana, sad sierreno"
Menthol,Los Audio Kimikos,spotify:track:2TiaktqJAtI0CsTL9NfyAS,70,95,
Stayin Alive,Bee Gees,spotify:track:5ubvP9oKmxLUVq506fgLhk,81,104,"disco, mellow gold, soft rock"
SI ELLA SALE,Bad Bunny,spotify:track:1zaDh3qaGSeSmulNyWlUxm,59,148,"musica chihuahuense, nueva musica mexicana"
BYE ME FUI,Bad Bunny,spotify:track:0FktnzDqjClqU6iqOZVEs2,69,180,"musica chihuahuense, nueva musica mexicana"
EN CASITA,Bad Bunny,spotify:track:2DhNdoHxavs7Qtf5MnhZD0,56,158,"musica chihuahuense, nueva musica mexicana"
Por Fin Te Encontré,Cali Y El Dandee,spotify:track:2DAULesb1U4Qz4FSTZpEUJ,71,180,"colombian pop, electro latino, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Unforgettable,French Montana,spotify:track:3B54sVLJ402zGa6Xm4YGNe,84,98,"hip hop, pop rap, rap, southern hip hop, trap"
Inténtalo (feat. América Sierra & El Bebeto),3BallMTY,spotify:track:61aPpbJMAD5BjWkiHeX9R6,67,132,trival
Que Nos Paso?,WE$T DUBAI,spotify:track:6GcLLprHLlDJvM6seL1OjK,39,124,
3 Am,Eladio Carrion,spotify:track:1F205Nl2feOSYSztLNOJAL,80,90,"trap boricua, trap latino, trap triste, urbano latino"
"Arcángel: Bzrp Music Sessions, Vol. 54",Bizarrap,spotify:track:7cQ0LAxT5HHCLGbxcjaxac,88,124,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Mas Rica Que Ayer,Anuel AA,spotify:track:3XjvMZqm2AQ8thMCD6w9w2,88,94,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Padre Tiempo,Eladio Carrion,spotify:track:1PtXtGJSDKTkB5urVEZ7rf,75,90,"trap boricua, trap latino, trap triste, urbano latino"
Gladiador - Remix,Eladio Carrion,spotify:track:1IbYD5V9zCvkPfIPcWqerO,72,154,"trap boricua, trap latino, trap triste, urbano latino"
El Hokage,Eladio Carrion,spotify:track:5GZ4tx6VZxM7V4IQtSJFyx,77,126,"trap boricua, trap latino, trap triste, urbano latino"
Mbappé - Remix,Eladio Carrion,spotify:track:1T6CF1qnG0hK0absyeVL5H,73,130,"trap boricua, trap latino, trap triste, urbano latino"
Si Salimos,Eladio Carrion,spotify:track:7GfQEUSuqYGeY2L0BfVOXM,76,81,"trap boricua, trap latino, trap triste, urbano latino"
¿Qué Carajos Quieres Tú Ahora?,Eladio Carrion,spotify:track:7GuEE0ydKmuXV5DVliachs,76,105,"trap boricua, trap latino, trap triste, urbano latino"
Cuevita,Eladio Carrion,spotify:track:3LGn1d8P4Na3WHvYwCE6NL,72,105,"trap boricua, trap latino, trap triste, urbano latino"
Coco Chanel,Eladio Carrion,spotify:track:0PB0O24JqAuNdOAFVJljMS,92,150,"trap boricua, trap latino, trap triste, urbano latino"
Si La Calle Llama - Remix,Eladio Carrion,spotify:track:3qXZqXGniqNt3PK2CBSZgM,87,172,"trap boricua, trap latino, trap triste, urbano latino"
Peso a Peso,Eladio Carrion,spotify:track:1iyvRYYAeuJhrsxTsQW9fh,74,172,"trap boricua, trap latino, trap triste, urbano latino"
Mala Mía Otra Vez,Eladio Carrion,spotify:track:422ogeWJwcQaKyJhsleacY,72,161,"trap boricua, trap latino, trap triste, urbano latino"
Friends - Remix,Eladio Carrion,spotify:track:54iyLNmcnLWNdCqX5pdtuL,74,89,"trap boricua, trap latino, trap triste, urbano latino"
"Quizás, Tal Vez",Eladio Carrion,spotify:track:15malicZv4vdLHzIXg5kK0,73,116,"trap boricua, trap latino, trap triste, urbano latino"
M3,Eladio Carrion,spotify:track:4WDRKKpJiEZ6DK6FFM3pkZ,70,143,"trap boricua, trap latino, trap triste, urbano latino"
Betty,Eladio Carrion,spotify:track:5Ov2yPhOmhL5qvlnU3UBpZ,74,140,"trap boricua, trap latino, trap triste, urbano latino"
Haciendo Dinero,Eladio Carrion,spotify:track:76qcIul6DB0y4OPzOMSkNU,70,82,"trap boricua, trap latino, trap triste, urbano latino"
¿Como? (Skit),Eladio Carrion,spotify:track:5G17G6fPn9Gcy037CdX9Nx,64,88,"trap boricua, trap latino, trap triste, urbano latino"
Air France,Eladio Carrion,spotify:track:6wrHRPtw1Z37iP5PGDbS6g,69,95,"trap boricua, trap latino, trap triste, urbano latino"
Pegau,Wisin & Yandel,spotify:track:5cYYvP8NbNX0DhAmXBqvOA,34,96,"electro latino, reggaeton, trap latino, urbano latino"
No Me Dejes Solo,Daddy Yankee,spotify:track:2Ukr1iULFHGSJp0qPhiqc0,70,96,"latin hip hop, reggaeton, trap latino, urbano latino"
Yo Voy,Zion & Lennox,spotify:track:4riu4aBQtqszCfyX2dbF7d,48,95,"reggaeton, urbano latino"
Toxic,Britney Spears,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,83,143,"dance pop, pop"
El Embrujo,Los Palmeras,spotify:track:34ayIgjQsK3f7fJis67UWg,59,100,cumbia santafesina
No Me Vuelvo A Enamorar,Repiola,spotify:track:0iii6zu0TV7pjvak7L5Ugg,57,88,cumbia villera
Tu Sicaria,Ms Nina,spotify:track:6fatMybX8VmHUpaxVcXzrz,0,98,"neoperreo, rap latina"
Vamo A Darle,YSY A,spotify:track:1U4Il5FtMukdOIeMCtH1XS,0,108,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
