name_track,artist_track,uri_track,popularity,tempo,genres,urlImage,album
Ultimate,Denzel Curry,spotify:track:5QxxIhXt7E8yR3F7U9ajiV,0,112.65,"dark trap, drill, hip hop, miami hip hop, rap, underground hip hop",https://i.scdn.co/image/ab67616d0000b2730ffd0fb333c4ce3cd160ddca,Ultimate
Take on Me,a-ha,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,89,84.412,"new romantic, new wave, new wave pop, permanent wave, soft rock, synthpop",https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,Hunting High and Low
"Kirby's Dream Land (Green Greens Theme) [From ""Kirby's Dreamland""]",Video Game Players,spotify:track:0wHPMVBTLXlPznfGUXwBZd,35,179.021,,https://i.scdn.co/image/ab67616d0000b273ac4261093ee5f2e3a0530fcf,40 Classic Video Game Songs
Super Mario Bros. Theme (Overworld Theme),Video Game Players,spotify:track:2vwXS3ZZOuWB7v5foOTVqL,52,100.014,,https://i.scdn.co/image/ab67616d0000b273ac4261093ee5f2e3a0530fcf,40 Classic Video Game Songs
Super Mario World Theme (Overworld Theme),Video Game Players,spotify:track:1aDIypeF6B4aztxkI03Xj4,41,135.005,,https://i.scdn.co/image/ab67616d0000b273ac4261093ee5f2e3a0530fcf,40 Classic Video Game Songs
Bomberman Theme (Area 1),Video Game Players,spotify:track:3QtEE5R4pVXm6DZPMazzJc,28,129.022,,https://i.scdn.co/image/ab67616d0000b273ac4261093ee5f2e3a0530fcf,40 Classic Video Game Songs
Mi primer millon,Bacilos,spotify:track:1SGpOusZOaKgoyicqZv5MW,55,103.033,"colombian pop, latin alternative, latin pop, rock en espanol",https://i.scdn.co/image/ab67616d0000b27366aa05271afcebabc190c0bb,Grandes Exitos
"La Vida Es Bella - De ""La Vida Es Bella""",Andrea Bocelli,spotify:track:1SJVMNHm6npzujlvPVDymS,0,131.909,"classical tenor, italian tenor, operatic pop",https://i.scdn.co/image/ab67616d0000b2738cb6c5deedd8df5bf031310b,Cinema (Edición en Español)
Hoy que te vas,Cabas,spotify:track:08ZnL6hSWbTSzeNWA0vc1I,25,74.99,"colombian pop, latin pop, reggaeton colombiano",https://i.scdn.co/image/ab67616d0000b2738f9b9541a5d3744a99a7b74a,Amores Difíciles
Futuros recuerdos,Cabas,spotify:track:2ehVSmFuuZ15bhHje37A6o,15,112.142,"colombian pop, latin pop, reggaeton colombiano",https://i.scdn.co/image/ab67616d0000b2738f9b9541a5d3744a99a7b74a,Amores Difíciles
Hacer El Amor Con Otro,Alejandra Guzman,spotify:track:1OB7cLxxCWA8gbbfjFNNej,69,135.728,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273121846aa493499984c2911ce,Flor De Piel
Ella,Bebe,spotify:track:1DOuHBUpfN1GwDsZOZkwgO,63,118.006,spanish pop,https://i.scdn.co/image/ab67616d0000b27358d2f48ada20d0e7ce64b209,Pafuera Telarañas
Para No Verte Más,La Mosca Tse-Tse,spotify:track:19CmuECYssqkPWANF4nLWM,78,99.276,"latin alternative, latin rock, rock en espanol, ska argentino",https://i.scdn.co/image/ab67616d0000b27360fc79eea7acba5248619f82,Visperas De Carnaval
Antes Que al Mío,Los Claxons,spotify:track:69VfaraLe5onolFj90bgyj,59,131.001,"latin alternative, mexican pop",https://i.scdn.co/image/ab67616d0000b273e86227d6997fd07c4c1c5ffc,Camino a Encontrarte (Edición Especial)
Tambores De Guerra,Manuel Carrasco,spotify:track:70fCaXxClgQBgLLVUBhFie,0,127.866,"carnaval cadiz, pop flamenco, spanish pop",https://i.scdn.co/image/ab67616d0000b273b0dd619fbba9b8e390f8fbdb,Bailar El Viento
Si Te Acuerdas De Mi,Fonseca,spotify:track:3gnnzdeZ7mwRFi6qqVAPQX,0,96.994,"colombian pop, latin pop",https://i.scdn.co/image/ab67616d0000b273ba6df7a5ad92d296ca7bb98c,Ilusión +
Tengo Mucho Que Aprender de Ti,Emmanuel,spotify:track:127zdFhu4TJ6RAzi1BOKlY,0,144.044,"latin pop, mexican pop, ranchera",https://i.scdn.co/image/ab67616d0000b273ee6d523502bb52459c56300b,15 Emmanuel II
Quiero Dormir Cansado,Emmanuel,spotify:track:7gSWw9kAPQdVJ8iTO8ICLl,0,115.114,"latin pop, mexican pop, ranchera",https://i.scdn.co/image/ab67616d0000b273ee6d523502bb52459c56300b,15 Emmanuel II
Esperando,6 Voltios,spotify:track:59tAq7MhvqFcULODXdWj2a,0,144.038,,https://i.scdn.co/image/ab67616d0000b27313530f94ca771b86577b6b03,Alto Voltaje
Esperando,Juanita La O,spotify:track:49mSCbzKB5qhg2Fn4ScBxy,0,139.618,,https://i.scdn.co/image/ab67616d0000b273444cd2eec6196a3b986457e6,Esperando
Lloro Por Ti,Enrique Iglesias,spotify:track:1g7CYQmoM4HMU1gOIBQpcf,0,79.993,"dance pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2738ca54093347f4fa001b65e17,UNO (95/08) [Regular USA]
Lloro Por Ti,Fanny Lu,spotify:track:7hT4l5zdKPeh51dvigDWaA,0,107.03,"colombian pop, latin pop, reggaeton",https://i.scdn.co/image/ab67616d0000b2732f373a25e0eeb6dc9cffee6a,Dos
No lloro por ti - Acústico,Christina Rosenvinge,spotify:track:4GEid3T3Mh83DmnQgf3gIW,5,139.144,spanish indie pop,https://i.scdn.co/image/ab67616d0000b27332b9124bb795cfca7be3a1d7,Un caso sin resolver
Lo siento,Christina Rosenvinge,spotify:track:2oeSNnQe1phVDg3KM7fpRO,7,124.901,spanish indie pop,https://i.scdn.co/image/ab67616d0000b27332b9124bb795cfca7be3a1d7,Un caso sin resolver
One More Night,Maroon 5,spotify:track:4XNrMwGx1SqP01sqkGTDmo,73,92.998,pop,https://i.scdn.co/image/ab67616d0000b273ce7d499847da02a9cbd1c084,Overexposed (Deluxe)
Under Pressure,"Queen, David Bowie",spotify:track:0b7w8KuzMLHBNrQD6j4ofZ,0,113.512,"classic rock, glam rock, rock",https://i.scdn.co/image/ab67616d0000b27370120e0cfe4add0fb2eba28b,Sing (Original Motion Picture Soundtrack Deluxe)
Shake It Off,"Nick Kroll, Reese Witherspoon",spotify:track:0l204bJ3SkIgVavJXEhogp,58,160.063,deep comedy,https://i.scdn.co/image/ab67616d0000b27370120e0cfe4add0fb2eba28b,Sing (Original Motion Picture Soundtrack Deluxe)
I'm Still Standing,Taron Egerton,spotify:track:6vn8dvUpDC4YeaAh3BI25r,69,175.216,hollywood,https://i.scdn.co/image/ab67616d0000b27370120e0cfe4add0fb2eba28b,Sing (Original Motion Picture Soundtrack Deluxe)
Nyan Cat Theme,Digidudes,spotify:track:4BhcUVEmIci8t1KwR073yn,1,142.022,pixel,https://i.scdn.co/image/ab67616d0000b2731e4bd603b5c0ed1e32b74788,Nyan Cat Theme
¿Por Qué No Se Van? - 1996 Remaster,Los Prisioneros,spotify:track:2NYQBfZW9Y6NU2Wa78S5Il,0,152.151,"chilean hardcore, chilean rock, latin rock, rock en espanol, ska chileno",https://i.scdn.co/image/ab67616d0000b2735b2ee3f34601aa498fbad441,"Ni por la Razon, Ni por la Fuerza - Antologia"
Another One Bites The Dust - Remastered 2011,Queen,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,84,109.967,"classic rock, glam rock, rock",https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba,The Game (2011 Remaster)
Basket Case,Green Day,spotify:track:6L89mwZXSOwYl76YXfX13s,84,85.064,"modern rock, permanent wave, punk, rock",https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,Dookie
Wake Me up When September Ends,Green Day,spotify:track:3ZffCQKLFLUvYM59XKLbVm,79,104.98,"modern rock, permanent wave, punk, rock",https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,American Idiot
21 Guns,Green Day,spotify:track:64yrDBpcdwEdNY9loyEGbX,76,159.779,"modern rock, permanent wave, punk, rock",https://i.scdn.co/image/ab67616d0000b273c2ced39899b0d67cd5a724fa,21st Century Breakdown
Soy Yo,Bomba Estéreo,spotify:track:4Egb5xP6cniUx0kgZd5zLB,63,117.042,"cumbia, latin alternative, latin rock, pop electronico, tropical alternativo",https://i.scdn.co/image/ab67616d0000b273b2dbf8c8d755551463ddb74e,Amanecer
I Was Made For Lovin' You,KISS,spotify:track:2ZSCy3P1QzpJySCWA6NRIU,5,128.374,"glam rock, hard rock, rock",https://i.scdn.co/image/ab67616d0000b2737e58fa06ad6bd01e6cafb515,Dynasty (Remastered Version)
Ahora Quien,Marc Anthony,spotify:track:3i3fYhl23l7exbIj9oAJPN,51,130.018,"latin pop, modern salsa, salsa, tropical",https://i.scdn.co/image/ab67616d0000b273aa7da6f38ade089ddbc0940c,Amar Sin Mentiras
Tu Amor Me Hace Bien,Marc Anthony,spotify:track:43yGkdvnqGxd9Rycq4Nzoq,40,134.789,"latin pop, modern salsa, salsa, tropical",https://i.scdn.co/image/ab67616d0000b273aa7da6f38ade089ddbc0940c,Amar Sin Mentiras
La Distancia Es Como el Viento (Remastered),Domenico Modugno,spotify:track:2SkQQgQHESxCmhGfT2ynPu,26,139.007,"classic italian pop, italian adult pop",https://i.scdn.co/image/ab67616d0000b273ed288acc53d64e06a9ad4e88,Domenico Modugno
Esos ojitos negros,Duo Dinamico,spotify:track:7M72s7rNOVx71dNihtqqJe,54,104.844,"cancion melodica, pop romantico",https://i.scdn.co/image/ab67616d0000b2731a45d294a66a957bdea60553,20 Exitos De Oro
Perdóname,Duo Dinamico,spotify:track:1tt7PMmaGRmjVnrxr5Piod,10,98.776,"cancion melodica, pop romantico",https://i.scdn.co/image/ab67616d0000b273ac5920b7252185df22f6b265,iCollection
No Renunciaré,Lolita,spotify:track:69UaUdQG6hrlUYHRMYAVKX,49,91.359,,https://i.scdn.co/image/ab67616d0000b273bc5bd66bfa23cd1512239202,"Amor, Amor"
Recuérdame,"La Quinta Estacion, Marc Anthony",spotify:track:0uBqj4YiynPDWw3I68yzVh,0,94.006,"latin arena pop, latin pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b273ba0d1a490e5154178767059a,Sin Frenos
Que Te Quería,La Quinta Estacion,spotify:track:4wDk9P2WSvHOsRW6SDYE7L,59,143.005,"latin arena pop, latin pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b27316d9de2977f84ab10e58a5e7,Sin Frenos
La Frase Tonta de la Semana,La Quinta Estacion,spotify:track:0CS6QfGD1OBlwbPHd4x0cY,57,75.821,"latin arena pop, latin pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b27321af408fba4ba3aa98d8c606,El Mundo Se Equivoca
Sueños Rotos,La Quinta Estacion,spotify:track:1oojyg04FDAI0WIZbEwGYw,63,139.706,"latin arena pop, latin pop, spanish pop rock",https://i.scdn.co/image/ab67616d0000b27321af408fba4ba3aa98d8c606,El Mundo Se Equivoca
Whistle,Flo Rida,spotify:track:3bC1ahPIYt1btJzSSEyyrF,81,103.976,"dance pop, miami hip hop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,Wild Ones
Wannabe,Spice Girls,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,83,110.008,"dance pop, girl group, pop",https://i.scdn.co/image/ab67616d0000b27363facc42e4a35eb3aa182b59,Spice
Tubthumping - I Get Knocked Down,"Partysingers, The United Dance People",spotify:track:3bR2amAgS8IymlEsyg8NyH,2,103.856,,https://i.scdn.co/image/ab67616d0000b273bdd536a697ce8a8ce11f1276,Football & Soccer Fans Forever (60 Songs Not for Losers)
Single Ladies (Put a Ring on It),Beyoncé,spotify:track:5R9a4t5t5O0IsznsrKPVro,71,193.437,"pop, r&b",https://i.scdn.co/image/ab67616d0000b273801c4d205accdba0a468a10b,I AM...SASHA FIERCE
Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,spotify:track:7eheoW4hxrH51ww2QePVwF,71,112.187,"diva house, eurodance, freestyle, hip house, new wave pop",https://i.scdn.co/image/ab67616d0000b273bf6cc1130a676e73730f6311,Super Hits
I WILL SURVIVE,Gloria Gaynor,spotify:track:0x4GSz5C4XZDkNhFswGboC,0,116.959,"disco, soft rock",https://i.scdn.co/image/ab67616d0000b2739114f59c948b2f68146b74f0,New In Town
Just Dance,"Lady Gaga, Colby O'Donis",spotify:track:1dzQoRqT5ucxXVaAhTcT0J,82,118.992,"art pop, dance pop, pop",https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2,The Fame
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,spotify:track:6v3xCVgM73PGb0JIlF264a,0,103.559,"disco, mellow gold, soft rock",https://i.scdn.co/image/ab67616d0000b273da9c7f26a5bacdf3516af200,Timeless - The All-Time Greatest Hits
"World, Hold On - Radio Edit",Bob Sinclar,spotify:track:780BVi1nSAeuAYM1zPvC6t,0,126.99,"disco house, filter house",https://i.scdn.co/image/ab67616d0000b2731fc32aeab4dab3846149d225,"Dance Grooves, Vol. 3"
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",spotify:track:7mitXLIMCflkhZiD34uEQI,76,130.014,"dance pop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b2731db908d5f66645cb158837ca,Sorry For Party Rocking
Sexy And I Know It,LMFAO,spotify:track:70Vdd1gx5tn84jkAU31ASv,71,130.021,"dance pop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b2731db908d5f66645cb158837ca,Sorry For Party Rocking
Sorry For Party Rocking,LMFAO,spotify:track:68rRbbwmXydDOqhArVTFTX,59,133.998,"dance pop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b2731db908d5f66645cb158837ca,Sorry For Party Rocking
Call Me Maybe,Carly Rae Jepsen,spotify:track:20I6sIOMTCkB6w7ryavxtO,84,120.021,"canadian pop, dance pop, pop",https://i.scdn.co/image/ab67616d0000b273d3ee4bf67c2ac2154006ad72,Kiss
Sandstorm,Darude,spotify:track:6Sy9BUbgFse0n0LPA5lwy5,73,136.065,"eurodance, finnish edm",https://i.scdn.co/image/ab67616d0000b273f9ef39657ba18c612641ee6d,"Before the Storm, Special Edition"
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",spotify:track:5HQVUIKwCEXpe7JIHyY734,79,95.078,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",https://i.scdn.co/image/ab67616d0000b2738596df2f2646ab9aba464c30,"Young, Wild & Free (feat. Bruno Mars)"
Still D.R.E.,"Dr. Dre, Snoop Dogg",spotify:track:6ltPEsP4edATzvinHOzvk2,1,93.43,"g funk, gangster rap, hip hop, rap, west coast rap",https://i.scdn.co/image/ab67616d0000b2733449d887852d1b156092491a,2001 (Explicit Version)
Panda,Desiigner,spotify:track:5OOkp4U9P9oL23maHFHL1h,0,144.833,"pop rap, rap, southern hip hop, trap, viral trap",https://i.scdn.co/image/ab67616d0000b2733df69bfb7713d8262820612b,New English
Move Bitch,"Disturbing Tha Peace, Ludacris, Mystikal, I-20",spotify:track:77dC7dKzMm65Y9jkJs0Ssd,0,177.868,"atl hip hop, dirty south rap",https://i.scdn.co/image/ab67616d0000b273caeaaacff87b1d99449f30f3,Word Of Mouf
Mad World,"Gary Jules, Michael Andrews",spotify:track:3JOVTQ5h8HGFnDdp4VT3MP,70,174.149,neo mellow,https://i.scdn.co/image/ab67616d0000b2737948eec521c67e76cafe30a0,Trading Snakeoil for Wolftickets
The Sound of Silence,Simon & Garfunkel,spotify:track:2LkaNhCrNVmcYgXJeLVmsw,0,107.529,"classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",https://i.scdn.co/image/ab67616d0000b273172b67ed85f8899d5695752e,The Graduate
Poker Face,Lady Gaga,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,83,118.999,"art pop, dance pop, pop",https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2,The Fame
Bad Romance,Lady Gaga,spotify:track:1CZOrmHUUjeDP7N2B4Ba6S,0,119.001,"art pop, dance pop, pop",https://i.scdn.co/image/ab67616d0000b2734aea834a7b3878bd43a8a4b4,The Fame Monster (Explicit Version)
Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",spotify:track:2M9ULmQwTaTGmAdXaXpfz5,75,86.776,pop rap,https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed,Billionaire (feat. Bruno Mars)
Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars",spotify:track:59dLtGBS26x7kc0rHbaPrq,77,103.993,"atl hip hop, dance pop, pop rap, rap, southern hip hop",https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b,B.o.B Presents: The Adventures of Bobby Ray
Beautiful Girls,Sean Kingston,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,80,130.009,"dance pop, miami hip hop, pop",https://i.scdn.co/image/ab67616d0000b2736a45d20e414fbc456ecea553,Beautiful Girls
Funky Town,Lipps Inc.,spotify:track:7723JnKU2R15Iv4T7OJrly,1,122.458,"disco, minneapolis sound",https://i.scdn.co/image/ab67616d0000b273432b122f90d8f23424448abe,Paradas Continuas
Hallelujah,Pentatonix,spotify:track:550rQQCGkrTzvp4SfpOPzx,65,118.669,"a cappella, viral pop",https://i.scdn.co/image/ab67616d0000b273345a0b7e0a608d66bec80d55,A Pentatonix Christmas
Up - Theme from the Motion Picture,Giampaolo Pasquile,spotify:track:6itnhgWDgGf2GRXVkVIMq4,45,166.964,,https://i.scdn.co/image/ab67616d0000b2732cdc3f9c2b1b7080d20eebfa,Up (Theme from the Motion Picture)
Get Ready - Rap Version Edit,2 Unlimited,spotify:track:0ibdklhZmwLo3bzHqF435c,0,124.841,"eurodance, europop, hip house",https://i.scdn.co/image/ab67616d0000b273a8440fea5eb100ae2a5d4458,Unlimited Hits & Remixes
"Oh, Pretty Woman",Roy Orbison,spotify:track:48i055G1OT5KxGGftwFxWy,77,127.433,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622,"Oh, Pretty Woman"
Magic,Pilot,spotify:track:500h8jAdr7LvzzXlm1qxtK,63,203.145,"classic uk pop, glam rock",https://i.scdn.co/image/ab67616d0000b2738900b4e0a2a8fb978df9b040,From The Album Of The Same Name
Pump It,Black Eyed Peas,spotify:track:7KIbDUwumrpG5f30kEYW1v,0,153.649,"dance pop, pop, pop rap",https://i.scdn.co/image/ab67616d0000b27377234f29940be7edb73bff87,Monkey Business
Who Let The Dogs Out,Baha Men,spotify:track:1H5tvpoApNDxvxDexoaAUo,68,129.221,bahamian pop,https://i.scdn.co/image/ab67616d0000b27336c901204dd54a716c64932b,Who Let The Dogs Out
Hollaback Girl,Gwen Stefani,spotify:track:0eqH0ALoDQevq59YcQ53KE,73,110.007,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b273f049fc9322f0c93646cdcc77,Love Angel Music Baby
Walking On Sunshine,Katrina & The Waves,spotify:track:05wIrZSwuaVWhcv5FfqeH0,82,109.902,new wave pop,https://i.scdn.co/image/ab67616d0000b273eafaf556eda644a745d0144d,Katrina & The Waves
Jump - 2015 Remaster,Van Halen,spotify:track:7N3PAbqfTjSEU1edb2tY8j,82,129.981,"album rock, classic rock, hard rock, rock",https://i.scdn.co/image/ab67616d0000b273b414c63fb435b622238c15ed,1984 (Remastered)
"What Is Love - 7"" Mix",Haddaway,spotify:track:2ahnofp2LbBWDXcJbMaSTu,78,123.871,"eurodance, europop",https://i.scdn.co/image/ab67616d0000b273b219cfdd901872b475f422f6,What Is Love (Remixes)
You Give Love A Bad Name,Bon Jovi,spotify:track:3U7H63zKWLjOuFZJUmTowp,0,122.821,"glam metal, rock",https://i.scdn.co/image/ab67616d0000b273a82359c9fefa599be35017b1,Slippery When Wet
The Rhythm of the Night,Corona,spotify:track:0ofMkI3jzmGCElAOgOLeo3,73,127.808,"diva house, eurodance, europop, hip house",https://i.scdn.co/image/ab67616d0000b273f94b2a29ccc364e8faedce10,The Rhythm of the Night
YMCA - Original Version 1978,Village People,spotify:track:54OR1VDpfkBuOY5zZjhZAY,73,126.653,"disco, new wave pop, soft rock",https://i.scdn.co/image/ab67616d0000b273dbf223dbb6abdffa642eb287,YMCA
Conga,"Gloria Estefan, Miami Sound Machine",spotify:track:53pZ8y3yMYUNpclGwIufu0,62,122.3,new wave pop,https://i.scdn.co/image/ab67616d0000b273981a03926fd6675d6dc8d773,Greatest Hits
You Can't Touch This,Lyricist,spotify:track:69TKtgIegqmRJIOiSexT9p,0,133.354,,https://i.scdn.co/image/658569a0dda935d6557f74a9a8a52bfc2599eeed,The Classics Vol.1
Payphone,"Maroon 5, Wiz Khalifa",spotify:track:1XGmzt0PVuFgQYYnV2It7A,86,110.015,pop,https://i.scdn.co/image/ab67616d0000b273fc8633e22a7dba6aab817bff,Overexposed Track By Track
Star Wars: Imperial March,"John Williams, Alvaro Siviero, Filharmonici mesta Prahy, Nic Raine",spotify:track:7a3iXf8eqbwciDHZUbfQSQ,49,108.523,"orchestral soundtrack, soundtrack",https://i.scdn.co/image/ab67616d0000b27366f7478441177326f9975d8a,Hollywood Movies Soundtrack
Eye of the Tiger,Survivor,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,78,108.965,"album rock, glam metal, hard rock, soft rock",https://i.scdn.co/image/ab67616d0000b2734e2755e7a96ec5e062c76aac,Eye Of The Tiger
Livin La Vida Loca,Latino Boom,spotify:track:2saKKjd0piHi1OkCQ4L7XF,14,179.937,,https://i.scdn.co/image/ab67616d0000b2730b5312f6a0b53ed742b7ca18,Latin Rock Hits 3
Axel F,Crazy Frog,spotify:track:5i4WslrU93vPhBXm6tS3gA,0,138.031,,https://i.scdn.co/image/ab67616d0000b27346706cfdc894b44691567320,Crazy Frog pres. Crazy Hits
Staying Alive,C&C Productions,spotify:track:3CNYfp0QByFthzl4uUmvaD,0,103.55,,https://i.scdn.co/image/ab67616d0000b273b5a7d0357a0f176f5fdf63ec,Saturday Night Fever
We Are The Champions - Remastered 2011,Queen,spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,77,64.177,"classic rock, glam rock, rock",https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,News Of The World (2011 Remaster)
La Bamba,Los Lobos,spotify:track:0uMMLry3hzWGn3q3loqMkm,71,156.336,roots rock,https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13,La Bamba / Charlena
Someone Like You,Adele,spotify:track:4kflIGfjdZJW4ot2ioixTB,1,135.109,"british soul, pop, pop soul, uk pop",https://i.scdn.co/image/ab67616d0000b2736d4056466fc11f6408be2566,21
Busco a Alguien,"Flor Amargo, Mon Laferte",spotify:track:3LstXe0j7E7bP7IW79ZP6p,43,132.957,"cdmx indie, latin talent show, nuevo folklore mexicano",https://i.scdn.co/image/ab67616d0000b2737cdc39dc5ba90459d90b8ff9,"Espejo Cristal, Vol. 1"
El Cristal,Mon Laferte,spotify:track:2HJg7if9XYq3ENmlLFQskA,0,184.086,"latin alternative, latin pop",https://i.scdn.co/image/ab67616d0000b2738bffe2f923148fec062362ba,Mon Laferte (Vol. 1/ Edicion Especial)
La Cosa Mas Bella,Eros Ramazzotti,spotify:track:4tJqHAVmJhCedtV0Z7i2WN,52,110.003,"italian adult pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2738b16d0e8f9881c197c568dd1,Eros (Spanish Version)
Otra Como Tu,Eros Ramazzotti,spotify:track:6xPLxzoLEeDohJkT0Nf3ni,61,177.85,"italian adult pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2738b16d0e8f9881c197c568dd1,Eros (Spanish Version)
La Misma Luna,Matisse,spotify:track:6KZwTh8jF5DnuqBok3yIYS,33,149.875,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27312a02b52e530d46d2d530d1e,Sube (Summer Edition)
Si Fuera Fácil,Matisse,spotify:track:0jfJ3nrM6dheg6tFJjhSE4,32,145.833,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27312a02b52e530d46d2d530d1e,Sube (Summer Edition)
Lo Peor Que Me Ha Pasado Fue Tu Amor,Matisse,spotify:track:6Eu2LNwA2OFWfIvYtjOyAH,29,179.039,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27312a02b52e530d46d2d530d1e,Sube (Summer Edition)
Vuelve,Reik,spotify:track:0kPaQoi0n0f3qANfYoxyVF,46,167.743,"latin arena pop, latin pop, mexican pop, reggaeton",https://i.scdn.co/image/ab67616d0000b273ec2e96b6a618b3c2eb6a14e0,Reik
